;;;;;;;;
;;;;;;;;
fa9ef569199a4933801e66c756b958de;Aardappelslaatje met roquefort en amandelen;4;D;B;/nl-be/recepten/receptDetails/Aardappelslaatje-met-roquefort-en-amandelen/r/fa9ef569199a4933801e66c756b958de;4;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;821.1;1.04;0;5.0;0.71;5.53;17.09
;De Leeuw;1109;1,299999952;1;23,39999962;0,5;6,400000095;?
;;;;;;;;
c7196263e4d347c7930766d2aea786b9;Antiliaanse punch;4;;E;/nl-be/recepten/receptDetails/Antiliaanse-punch/r/c7196263e4d347c7930766d2aea786b9;;5;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;379.0;0.81;0;0.1;9.31;0.39;22.74
;De Leeuw;427;;0;0,300000012;11,19999981;0,5;?
;;;;;;;;
feb3bfd8c8ae4068834f66ccbc071ebd;Fettucine met bospaddenstoelen en pancetta;4;B;B;/nl-be/recepten/receptDetails/Fettucine-met-bospaddenstoelen-en-pancetta/r/feb3bfd8c8ae4068834f66ccbc071ebd;2;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;1408.6;5.91;0;6.6;3.56;14.25;16.35
;De Leeuw;604;1;0,699999988;7,300000191;1,200000048;7,900000095;?
;;;;;;;;
d442b54990d1405bb23166ef206d659f;Hoorntjes met clementinecrème, meringue en popcorn;4;;B;/nl-be/recepten/receptDetails/Hoorntjes-met-clementinecreme-meringue-en-popcorn/r/d442b54990d1405bb23166ef206d659f;;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;645.5;1.98;0;2.5;18.00;2.80;68.43
;;;;;;;;
;;;;;;;;
896d8055fed54894aec867073c6356fe;Tomaten gevuld met zalm;4;A;A;/nl-be/recepten/receptDetails/Tomaten-gevuld-met-zalm/r/896d8055fed54894aec867073c6356fe;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;696.4;1.26;0;3.0;1.65;10.54;62.89
;De Leeuw;489;1,100000024;0,200000003;6,699999809;2,5;8;?
;;;;;;;;
2cecb90d22c44086bae66750bfc3fe78;Lasagne bolognaise met basilicum;4;B;B;/nl-be/recepten/receptDetails/Lasagne-bolognaise-met-basilicum/r/2cecb90d22c44086bae66750bfc3fe78;2;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;732.8;1.43;0;3.8;3.27;7.78;14.01
;De Leeuw;723;1;0,5;9,199999809;2,599999905;8;?
;;;;;;;;
50804205d6ac40f89cf9675a393818c5;Pasta met paddenstoelen en rucolaolie;4;A;A;/nl-be/recepten/receptDetails/Pasta-met-paddenstoelen-en-rucolaolie/r/50804205d6ac40f89cf9675a393818c5;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;1291.8;2.41;0;2.1;0.84;10.18;29.19
;De Leeuw;478;1;0,200000003;7;1,100000024;3,900000095;?
;;;;;;;;
1bc2c4a6b4114105b3016775abe4e4ba;Compote van knapperige rabarber met yoghurt;4;B;C;/nl-be/recepten/receptDetails/Compote-van-knapperige-rabarber-met-yoghurt/r/1bc2c4a6b4114105b3016775abe4e4ba;2;3;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;1073.5;1.68;0;3.9;11.89;6.67;40.94
;De Leeuw;866;2,400000095;0,100000001;10,19999981;21,79999924;3;?
;;;;;;;;
ef2e37524ede49f49b70675c9df67389;Roodbaars in piperade;4;A;A;/nl-be/recepten/receptDetails/Roodbaars-in-piperade/r/ef2e37524ede49f49b70675c9df67389;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;377.6;0.04;0;0.7;0.07;17.86;1.95
;De Leeuw;322;1,100000024;0,200000003;3,799999952;2;7,199999809;?
;;;;;;;;
bb1efa20626b4c98b215676fbc939475;Groenteverrine op Marokkaanse wijze;4;;A;/nl-be/recepten/receptDetails/Groenteverrine-op-Marokkaanse-wijze/r/bb1efa20626b4c98b215676fbc939475;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;727.4;7.02;0;1.0;3.04;8.09;99.00
;;;;;;;;
;;;;;;;;
b5d984a387ec44e4bed56793bb0fc8c5;Paashaardkoek;8;C;B;/nl-be/recepten/receptDetails/Paashaardkoek/r/b5d984a387ec44e4bed56793bb0fc8c5;3;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;1099.6;4.08;0;5.3;10.39;8.36;2.38
;De Leeuw;1142;1,700000048;0,600000024;9,800000191;10,69999981;8,199999809;?
;;;;;;;;
c11b05fa46bb4dbaaf0f67beaff070f0;Biscuitrol met aardbeien, mascarpone en pistachenoten;6;D;D;/nl-be/recepten/receptDetails/Biscuitrol-met-aardbeien-mascarpone-en-pistachenoten/r/c11b05fa46bb4dbaaf0f67beaff070f0;4;4;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;1003.0;0.60;0;9.2;15.59;4.43;29.11
;De Leeuw;1042;1;0,300000012;14,89999962;16,79999924;4,199999809;?
;;;;;;;;
e50ab65f18b94355bec167c1c95bebe3;Kabeljauwhaasje met pistousaus en puree met bieslook;4;;A;/nl-be/recepten/receptDetails/Kabeljauwhaasje-met-pistousaus-en-puree-met-bieslook/r/e50ab65f18b94355bec167c1c95bebe3;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;393.2;1.06;0;1.2;1.87;6.34;44.21
;;;;;;;;
;;;;;;;;
40f13805e02f4f9ea99667c7d47b4725;Quiche met groene asperges en rauwe ham;4;B;B;/nl-be/recepten/receptDetails/Quiche-met-groene-asperges-en-rauwe-ham/r/40f13805e02f4f9ea99667c7d47b4725;2;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;604.8;1.37;0;4.2;1.78;6.18;42.93
;De Leeuw;497;1,100000024;0,699999988;7,5;1,799999952;9,899999619;?
;;;;;;;;
bce581c427a84d1c9be567c81e8cd575;Pilaf met zalm en limoen;4;A;A;/nl-be/recepten/receptDetails/Pilaf-met-zalm-en-limoen/r/bce581c427a84d1c9be567c81e8cd575;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;698.4;1.05;0;0.7;0.76;5.97;20.71
;De Leeuw;595;1,100000024;0;5,699999809;0,800000012;6,599999905;?
;;;;;;;;
1086435de19b484fa79067f599156a5e;Cappellini met citroen, Bayonneham en olijven;4;;A;/nl-be/recepten/receptDetails/Cappellini-met-citroen-Bayonneham-en-olijven/r/1086435de19b484fa79067f599156a5e;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;1107.3;2.21;0;1.4;2.33;10.04;36.76
;;;;;;;;
;;;;;;;;
8b206d7d5e6640768b8267f7c2d874d8;Macceroni à la caprese;4;B;A;/nl-be/recepten/receptDetails/Macceroni-a-la-caprese/r/8b206d7d5e6640768b8267f7c2d874d8;2;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;1141.2;2.04;0;0.8;3.22;7.81;35.91
;De Leeuw;455;0,800000012;0,200000003;6,900000095;1,799999952;4,199999809;?
;;;;;;;;
5b569a75a7d94c83bb9468000905a5d1;Gebakken kalfslapje met asperges en roomsaus;4;A;A;/nl-be/recepten/receptDetails/Gebakken-kalfslapje-met-asperges-en-roomsaus/r/5b569a75a7d94c83bb9468000905a5d1;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;515.9;1.25;0;2.9;2.15;6.04;21.51
;De Leeuw;496;1,299999952;0,200000003;6,599999905;0,899999976;6,699999809;?
;;;;;;;;
b614c36fb68743b18cbe68038354fb48;Miniclafoutis met kerstomaten en garnalen;12;B;D;/nl-be/recepten/receptDetails/Miniclafoutis-met-kerstomaten-en-garnalen/r/b614c36fb68743b18cbe68038354fb48;2;4;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;845.0;1.12;0;10.3;1.92;6.70;25.62
;De Leeuw;406;0,899999976;0,400000006;5,400000095;2,200000048;6,699999809;?
;;;;;;;;
5b123b17e30346ec8e2f6804af2fe816;Salade van scampi op smaak gebracht met vinaigrette en pancetta;4;;A;/nl-be/recepten/receptDetails/Salade-van-scampi-op-smaak-gebracht-met-vinaigrette-en-pancetta/r/5b123b17e30346ec8e2f6804af2fe816;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;710.4;1.61;0;2.6;0.83;8.02;46.84
;;;;;;;;
;;;;;;;;
75816008ea624eb9849a6807ef6c8d69;Ijsthee met gember en limoncello;1;;D;/nl-be/recepten/receptDetails/Ijsthee-met-gember-en-limoncello/r/75816008ea624eb9849a6807ef6c8d69;;4;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;153.6;1.17;0;0.0;4.79;0.43;34.80
;;;;;;;;
;;;;;;;;
1d2cca4bf15647d8b78f68197cbea646;Gelakte kip;4;B;C;/nl-be/recepten/receptDetails/Gelakte-kip/r/1d2cca4bf15647d8b78f68197cbea646;2;3;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;759.1;1.67;1;1.6;25.85;2.45;48.75
;De Leeuw;649;0,5;0,600000024;3;13,69999981;18;?
;;;;;;;;
016b799c8c154fdc95e468300b21d60e;Forel in papillot met olijven, citroen en kappertjes;4;;A;/nl-be/recepten/receptDetails/Forel-in-papillot-met-olijven-citroen-en-kappertjes/r/016b799c8c154fdc95e468300b21d60e;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;470.5;1.83;0;0.7;1.53;10.27;41.29
;;;;;;;;
;;;;;;;;
f5b1925bdd3448f1bf9a6843814aa73f;Ardense forellen met tijm;4;B;A;/nl-be/recepten/receptDetails/Ardense-forellen-met-tijm/r/f5b1925bdd3448f1bf9a6843814aa73f;2;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;861.2;0.45;1;1.7;0.43;28.84;14.36
;De Leeuw;514;0,899999976;1,200000048;6,300000191;0,300000012;14,89999962;?
;;;;;;;;
175c5986af5341c0ba09685c72bb8f3b;Pannenkoeken van chocolade;8;;A;/nl-be/recepten/receptDetails/Pannenkoeken-van-chocolade/r/175c5986af5341c0ba09685c72bb8f3b;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;670.8;1.00;0;2.8;2.97;6.91;0.85
;;;;;;;;
;;;;;;;;
d50eadcbbf6f47019fe068aff25ceb26;Sauté van kreeft met dragon en parfums van citrusvruchten;4;;B;/nl-be/recepten/receptDetails/Saute-van-kreeft-met-dragon-en-parfums-van-citrusvruchten/r/d50eadcbbf6f47019fe068aff25ceb26;;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;37.6;0.38;0;0.0;1.03;0.28;38.68
;;;;;;;;
;;;;;;;;
c31fe6f53aad4774af8d687aad6dd022;Vegetarische curry;4;A;A;/nl-be/recepten/receptDetails/Vegetarische-curry/r/c31fe6f53aad4774af8d687aad6dd022;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;552.2;1.82;0;0.2;3.03;2.95;58.03
;De Leeuw;384;1,899999976;0,100000001;1,799999952;2,900000095;2,200000048;?
;;;;;;;;
0b3e350221de4b7eba76689403db2d7f;Kipsalade met dressing van clementines;4;A;A;/nl-be/recepten/receptDetails/Kipsalade-met-dressing-van-clementines/r/0b3e350221de4b7eba76689403db2d7f;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;573.1;1.61;0;1.4;8.31;7.65;70.42
;De Leeuw;533;1,700000048;0,200000003;8,100000381;3,799999952;7,900000095;?
;;;;;;;;
a546c70bdf9e4d9397e968f403752377;Scampi met oregano;4;A;A;/nl-be/recepten/receptDetails/Scampi-met-oregano/r/a546c70bdf9e4d9397e968f403752377;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;436.0;1.87;0;0.9;2.02;8.40;63.99
;De Leeuw;470;1,299999952;0,5;6,699999809;0,800000012;10,5;?
;;;;;;;;
ea473515117c4126b7cb69026d248042;Gnocchi, spinazie met room van het huis en worst met parmezaan;4;D;B;/nl-be/recepten/receptDetails/Gnocchi-spinazie-met-room-van-het-huis-en-worst-met-parmezaan/r/ea473515117c4126b7cb69026d248042;4;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;1.7;0.00;0;0.0;0.07;0.02;8.73
;De Leeuw;702;;1,200000048;10,60000038;1,200000048;6,199999809;?
;;;;;;;;
550a2b1741154051b9f3691bf08eda61;Aardbeien en frambozen met Banyuls en specerijen;4;;B;/nl-be/recepten/receptDetails/Aardbeien-en-frambozen-met-Banyuls-en-specerijen/r/550a2b1741154051b9f3691bf08eda61;;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;387.3;1.49;0;0.0;20.11;0.79;73.79
;;;;;;;;
;;;;;;;;
942d969aa0ee4177a1c2691dbe0a140b;Aardappelgratin met champignons;4;;B;/nl-be/recepten/receptDetails/Aardappelgratin-met-champignons/r/942d969aa0ee4177a1c2691dbe0a140b;;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;537.2;1.12;0;3.3;2.08;4.40;33.37
;;;;;;;;
;;;;;;;;
93fb1ea6b779460dbe15692a85612169;Wok met kalkoen, groenten en noedels;4;A;A;/nl-be/recepten/receptDetails/Wok-met-kalkoen-groenten-en-noedels/r/93fb1ea6b779460dbe15692a85612169;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;934.6;1.26;0;0.9;5.55;13.76;14.00
;De Leeuw;553;1,299999952;0,5;2,900000095;2,799999952;7,800000191;?
;;;;;;;;
46f03dd343774e42a72e696367114b25;Salade van maatjes met rode bieten en hardgekookte eieren;4;B;A;/nl-be/recepten/receptDetails/Salade-van-maatjes-met-rode-bieten-en-hardgekookte-eieren/r/46f03dd343774e42a72e696367114b25;2;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;521.0;1.66;0;2.6;1.76;9.29;31.22
;De Leeuw;550;;0,699999988;8,5;2,5;6,599999905;?
;;;;;;;;
c82f8697a7fe4249be436966fd6ffdfe;Lekkernij van witte chocolade met frambozen;4;D;D;/nl-be/recepten/receptDetails/Lekkernij-van-witte-chocolade-met-frambozen/r/c82f8697a7fe4249be436966fd6ffdfe;4;4;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;1453.6;2.66;0;60.0;19.01;3.27;2.80
;De Leeuw;1500;1,5;0,100000001;30,29999924;17,70000076;3,200000048;?
;;;;;;;;
350ed8ab16654c01872a697dbf0372ea;Oasissalade;4;A;A;/nl-be/recepten/receptDetails/Oasissalade/r/350ed8ab16654c01872a697dbf0372ea;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;323.3;2.61;0;0.2;12.90;1.09;95.67
;De Leeuw;237;2,200000048;0;0,300000012;9,800000191;1,100000024;?
;;;;;;;;
a3e636b8f6cf4c16b77e69b16e4d07b0;Aardappelkoekjes met Ardense ham;4;B;B;/nl-be/recepten/receptDetails/Aardappelkoekjes-met-Ardense-ham/r/a3e636b8f6cf4c16b77e69b16e4d07b0;2;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;512.2;1.46;0;3.4;2.44;3.75;8.79
;De Leeuw;551;1,700000048;0,699999988;5,800000191;1,299999952;5,300000191;?
;;;;;;;;
c1011a81ec904ec48ac169b324e149f4;Stoofvlees met Grimbergen en speculaas;4;A;A;/nl-be/recepten/receptDetails/Stoofvlees-met-Grimbergen-en-speculaas/r/c1011a81ec904ec48ac169b324e149f4;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;531.7;0.82;1;2.0;2.76;7.11;14.42
;De Leeuw;446;1,100000024;0,100000001;3,599999905;1,899999976;13;?
;;;;;;;;
b932fe986af8465fab2169b6c991e3ef;Koninginnehapje;4;C;B;/nl-be/recepten/receptDetails/Koninginnehapje/r/b932fe986af8465fab2169b6c991e3ef;3;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;861.1;0.91;7;5.7;4.33;11.24;6.95
;De Leeuw;786;1,100000024;0,800000012;12,30000019;0,899999976;11,80000019;?
;;;;;;;;
b889a9dcbf684c7e868469d0870dab3f;Gemarmerde brownies met ricotta;24;E;D;/nl-be/recepten/receptDetails/Gemarmerde-brownies-met-ricotta/r/b889a9dcbf684c7e868469d0870dab3f;5;4;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;1226.8;0.94;0;9.4;17.49;6.82;7.43
;De Leeuw;1577;1,299999952;1;24,79999924;24,39999962;7,300000191;?
;;;;;;;;
8e158f1cd45f4fb2abf469c6fb54a708;Mosselen met kumquats;4;B;A;/nl-be/recepten/receptDetails/Mosselen-met-kumquats/r/8e158f1cd45f4fb2abf469c6fb54a708;2;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;349.4;0.13;0;1.7;2.06;8.27;4.07
;De Leeuw;340;0,899999976;0,400000006;3,400000095;2,900000095;4,599999905;?
;;;;;;;;
520c1ca9ec55416b9bee6a106a51f50d;Courgettes gevuld met amandelen en Parmezaanse kaas;4;A;A;/nl-be/recepten/receptDetails/Courgettes-gevuld-met-amandelen-en-Parmezaanse-kaas/r/520c1ca9ec55416b9bee6a106a51f50d;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;561.4;1.28;0;1.6;4.72;6.27;62.48
;De Leeuw;381;1,299999952;0,200000003;5;2,400000095;4,099999905;?
;;;;;;;;
5caa8997228c48f1b4196a12fd923304;Kalkoenrolletjes met asperges en citroen;4;A;A;/nl-be/recepten/receptDetails/Kalkoenrolletjes-met-asperges-en-citroen/r/5caa8997228c48f1b4196a12fd923304;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;981.2;1.72;0;1.7;3.26;12.20;3.92
;De Leeuw;494;0,899999976;0,699999988;4,5;0,699999988;9,399999619;?
;;;;;;;;
234d9153f4c144a0b6456a1b72c78f0d;Aardappelslaatje met sinaasappel en radijs;4;B;B;/nl-be/recepten/receptDetails/Aardappelslaatje-met-sinaasappel-en-radijs/r/234d9153f4c144a0b6456a1b72c78f0d;2;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;691.2;1.22;0;2.2;2.14;3.44;30.02
;De Leeuw;887;1,299999952;0,300000012;19,20000076;1,799999952;1,899999976;?
;;;;;;;;
fea2205bea2d43d5a8b86a395fd52d92;Quiche met wortelen en feta;4;B;C;/nl-be/recepten/receptDetails/Quiche-met-wortelen-en-feta/r/fea2205bea2d43d5a8b86a395fd52d92;2;3;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;824.0;1.40;0;8.3;3.60;6.19;31.49
;De Leeuw;490;1,5;0,600000024;7,800000191;3,200000048;5,900000095;?
;;;;;;;;
7850336229794174b8796a4c2f3c322d;Salade met plakken geroosterde potimarron;4;A;A;/nl-be/recepten/receptDetails/Salade-met-plakken-geroosterde-potimarron/r/7850336229794174b8796a4c2f3c322d;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;411.9;2.42;0;1.3;0.09;2.85;98.81
;De Leeuw;244;1,799999952;0,200000003;3,299999952;1,899999976;1,399999976;?
;;;;;;;;
21db3db8d6014a95bbc96a86476a595c;Stoofpotje van lamsschenkel met basmatirijst;4;;A;/nl-be/recepten/receptDetails/Stoofpotje-van-lamsschenkel-met-basmatirijst/r/21db3db8d6014a95bbc96a86476a595c;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;641.0;1.16;0;2.1;3.29;5.93;49.25
;;;;;;;;
;;;;;;;;
e65ac62297f44019bf036a6f07a783d3;Arroz de marisco - rijst met zeevruchten;6;B;B;/nl-be/recepten/receptDetails/Arroz-de-marisco-rijst-met-zeevruchten/r/e65ac62297f44019bf036a6f07a783d3;2;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;35.5;0.05;0;0.1;0.15;1.29;8.31
;De Leeuw;448;0,699999988;0,600000024;2,200000048;0,5;6,199999809;?
;;;;;;;;
f9881aa55e81435bafee6ad64c2859eb;Gegrilde garnalen met pesto van notensla;4;B;D;/nl-be/recepten/receptDetails/Gegrilde-garnalen-met-pesto-van-notensla/r/f9881aa55e81435bafee6ad64c2859eb;2;4;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;2238.7;1.69;0;10.6;0.67;12.24;53.56
;De Leeuw;825;0,699999988;0,699999988;14,30000019;0,5;15,60000038;?
;;;;;;;;
fcfbb5a77741404588bd6b0f3d050c8a;Zalm in korst met stoemp;4;A;A;/nl-be/recepten/receptDetails/Zalm-in-korst-met-stoemp/r/fcfbb5a77741404588bd6b0f3d050c8a;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;453.9;1.39;0;0.5;1.78;7.49;11.02
;De Leeuw;568;1;0,400000006;6,300000191;0,699999988;8,399999619;?
;;;;;;;;
059178f2579c44e1a3506b2d29d7aaa5;Eend met quinoa;4;;A;/nl-be/recepten/receptDetails/Eend-met-quinoa/r/059178f2579c44e1a3506b2d29d7aaa5;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;746.6;3.19;0;1.6;4.73;5.18;57.11
;;;;;;;;
;;;;;;;;
ca1586325e46491e93b46b34bfaafe77;Salade van gerookte kip met sperziebonen en geitenkaas met aslaagje;4;A;A;/nl-be/recepten/receptDetails/Salade-van-gerookte-kip-met-sperziebonen-en-geitenkaas-met-aslaagje/r/ca1586325e46491e93b46b34bfaafe77;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;524.6;2.05;0;2.5;2.94;6.72;58.80
;De Leeuw;613;1,700000048;0,699999988;9,899999619;3,099999905;9;?
;;;;;;;;
f79f3f2f1120436e993b6b574a25651a;Kleine tutti frutti-clafoutis;4;;C;/nl-be/recepten/receptDetails/Kleine-tutti-frutti-clafoutis/r/f79f3f2f1120436e993b6b574a25651a;;3;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;817.9;1.18;0;6.1;16.04;4.00;46.72
;;;;;;;;
;;;;;;;;
9513000bfb5f4ea2a7636b90a3daacf8;Gestoomde kabeljauw in koriandermayonaise met harissa;4;A;A;/nl-be/recepten/receptDetails/Gestoomde-kabeljauw-in-koriandermayonaise-met-harissa/r/9513000bfb5f4ea2a7636b90a3daacf8;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;546.6;0.12;0;1.0;1.09;15.33;1.68
;De Leeuw;698;0,699999988;0,400000006;11,80000019;0,100000001;14,89999962;?
;;;;;;;;
d849d42713dc4947acac6ba221b3e8c0;Warme chocolademoelleux, gemarineerde ananas met kruiden en sinaasappelsorbet;2;;E;/nl-be/recepten/receptDetails/Warme-chocolademoelleux-gemarineerde-ananas-met-kruiden-en-sinaasappelsorbet/r/d849d42713dc4947acac6ba221b3e8c0;;5;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;580.7;0.99;0;2.8;19.86;1.59;11.59
;;;;;;;;
;;;;;;;;
07fb084af5f54cb98eeb6bd11e096a6c;Forellen gevuld met pestoroom;4;;C;/nl-be/recepten/receptDetails/Forellen-gevuld-met-pestoroom/r/07fb084af5f54cb98eeb6bd11e096a6c;;3;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;1218.4;0.32;0;5.4;1.15;21.16;5.55
;;;;;;;;
;;;;;;;;
74ef93fbf33e488882596be4f75bc7b8;Pastasalade met asperges en kip;4;A;A;/nl-be/recepten/receptDetails/Pastasalade-met-asperges-en-kip/r/74ef93fbf33e488882596be4f75bc7b8;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;960.3;1.44;0;0.3;2.78;11.22;20.35
;De Leeuw;515;1,700000048;0,400000006;2,900000095;2,099999905;7,199999809;?
;;;;;;;;
2d95a8f6c2f14317bd586be5fbcdb1fb;Waterijsjes van fruitmix;6;A;A;/nl-be/recepten/receptDetails/Waterijsjes-van-fruitmix/r/2d95a8f6c2f14317bd586be5fbcdb1fb;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;199.9;1.47;0;0.0;8.20;0.70;66.67
;De Leeuw;183;4,300000191;0,300000012;0,300000012;7,599999905;1,100000024;?
;;;;;;;;
a6e076a5ab86402a94cd6bf8b1156e2b;Spiesjes met scampi’s en boontjessalade;4;A;A;/nl-be/recepten/receptDetails/Spiesjes-met-scampi-s-en-boontjessalade/r/a6e076a5ab86402a94cd6bf8b1156e2b;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;282.6;0.43;0;0.3;0.25;12.10;14.60
;De Leeuw;475;1,399999976;0,600000024;6,5;1,399999976;10,19999981;?
;;;;;;;;
3b1b2add53704cc18e216c3fe46b4fb7;Grijze-garnaalkroketten;6;B;C;/nl-be/recepten/receptDetails/Grijze-garnaalkroketten/r/3b1b2add53704cc18e216c3fe46b4fb7;2;3;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;1756.2;2.42;0;6.7;1.46;4.81;12.43
;De Leeuw;1100;1,799999952;0,5;13,80000019;1,700000048;8,100000381;?
;;;;;;;;
983d4563a6914395ba856c6c5af02272;Canada Dry Gin;4;;D;/nl-be/recepten/receptDetails/Canada-Dry-Gin/r/983d4563a6914395ba856c6c5af02272;;4;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;121.2;0.75;0;0.0;4.80;0.19;26.88
;De Leeuw;161;;0;0;1,5;0;?
;;;;;;;;
